"stk","alpha","beta0","sigma","deviance"
4,1.75569503868077,43.9260539952832,0.739207411661791,-2814.16744983304
4,1.55328731438039,37.5954559561206,0.922156032815324,-2806.15372426434
4,1.79538743687934,32.0047180255809,0.850833542808998,-2812.14433934286
4,1.63862004288451,42.1886192231784,0.838383589394761,-2813.91880628252
4,1.6379448470634,31.4006127348201,0.900679446866002,-2811.15845930388
4,1.89451338029419,41.0179137120869,0.819623052986738,-2830.84849916877
4,1.67684343192584,31.8382297829356,0.853921546243437,-2819.25991371008
4,1.67402659270741,30.0710586259624,0.873510757812878,-2807.61727959575
4,1.6701555509731,34.5187956610851,0.78772770285,-2815.64856316102
4,1.59564823446334,38.0151652938843,1.01632961573748,-2810.47307798182
4,1.5695669229505,35.3094752770172,0.898980245920037,-2801.77502812536
4,1.65923114412089,40.8798003131028,0.882561036814437,-2808.35789441032
4,1.61349065813217,28.8734533080702,0.860777192371912,-2804.93918193944
4,1.71253778321679,42.8434918687569,0.890957489790122,-2834.09295038205
4,1.6121449346023,33.3800322929398,0.843560823417691,-2821.6635790933
4,1.74557948673761,28.6143049036423,0.81280192083902,-2830.50127413311
4,1.61698613364173,33.3276271032508,0.753793681875806,-2795.54243147431
4,1.62561100943841,33.7911901405029,0.810089510172845,-2828.72757935906
4,1.73841713953325,38.4227173624306,1.05144331559928,-2813.96115423588
4,1.74556804827232,53.2979808663419,0.76943722991218,-2820.89317854846
4,1.69609533207084,29.4156551122154,0.679467378386888,-2818.86016709222
4,1.52193224699331,41.8126519940192,0.78153041379953,-2834.0181724098
4,1.6423603772286,33.2851873628305,0.771753063562649,-2818.02164702783
4,1.49271906336186,30.1033947324481,0.738163067132782,-2807.78375506421
4,1.61765908036022,35.8872163752524,0.804731751789807,-2807.85053177353
4,1.77932930544612,32.483574703887,0.705463265716106,-2801.51469556561
4,1.65597677356073,33.3606982172078,0.681684892306067,-2816.94659126987
4,1.64421830981597,34.0562990529698,0.759094394175207,-2802.04706029457
4,1.44480970632595,30.6780604411842,0.764448055601233,-2807.56983114164
4,1.70669237738709,40.8416408076724,0.779412970392272,-2820.45051324744
4,1.84470947623137,39.1556161294034,0.788666825449358,-2807.43194285489
4,1.8567119266764,34.1286144883688,0.868324142622171,-2836.71823032835
4,1.59419516540995,32.4331669010332,0.922438187685288,-2814.27063654556
4,1.77329361975645,40.8041864838218,0.820867896984075,-2794.52054934642
4,1.75925310174475,54.6469685896348,0.99115804114759,-2812.83113981546
4,1.67384797699839,40.4335544043362,0.719766295346459,-2803.64966123985
4,1.71087131104031,33.7956597673689,0.883068886301781,-2804.93431262762
4,1.774119728976,36.3310992745486,0.845805415662524,-2835.72864809107
4,1.74699337037129,30.4348851706339,0.845688781891725,-2821.26054043185
4,1.68125779931799,32.0466124122775,0.862354167113442,-2797.4807825683
4,1.7630313047817,36.8498485058525,0.737868683131343,-2830.10509609815
4,1.66711287512336,28.9840019220706,0.744918838248983,-2818.05006499994
4,1.74235023894517,30.7848515149592,0.766734895614112,-2804.66287171395
4,1.605048791889,39.8117256977133,0.792652766875957,-2838.02205849292
4,1.71911804926934,43.2910107054941,0.741956938706945,-2820.23500421805
4,1.55120088844642,32.3361389611002,0.769706160518164,-2840.38703662803
4,1.55455589791819,28.6665498878533,0.718261633493095,-2818.03360535427
4,1.69279029450896,39.8473787081743,0.803763615191402,-2817.85374452765
4,1.73003036066025,37.2979138210264,0.696722664648283,-2814.97068878153
4,1.56985943382009,35.0427483319044,0.757976389313892,-2801.20878995017
4,1.66285374220385,29.2364527188886,0.698437134452952,-2822.73324988792
4,1.62885258144566,32.3231274359958,0.885046408030907,-2815.79716657012
4,1.55384522107207,30.7516870068093,0.8320360506077,-2815.500210398
4,1.66672429720755,30.1460364995301,0.694578976052446,-2825.03980647893
4,1.74610001627827,41.9963045291019,0.772084421076769,-2796.23859188304
4,1.65123946460818,29.4485830170244,0.780494780669625,-2809.17839007346
4,1.58540491665468,30.3512757190433,0.922548208285342,-2818.6219872569
4,1.73929299450533,36.6432956198335,0.894189044530246,-2810.62141780327
4,1.84027866190533,40.8577493537779,0.863699097162713,-2812.65223091953
4,1.71717685471075,29.9299360612786,0.833422460139877,-2794.82471820834
4,1.68720302763056,36.5282506212593,0.830097829897843,-2820.78789184685
4,1.71515473482252,34.9297245418302,0.847397740756459,-2823.75480906282
4,1.6025523830266,31.3840259968091,0.855555212571926,-2818.87645210156
4,1.54869637447394,36.4861542568073,0.842682004314502,-2821.13211316189
4,1.74801488134253,36.2320058743797,0.812616023427904,-2812.86296644567
4,1.61774953004405,29.0605867257579,0.948388265834436,-2817.56852590461
4,1.76411009078539,29.5662194060895,0.820586900797877,-2811.28109985713
4,1.78589337950579,38.7138787208108,0.981719144402962,-2818.09023179838
4,1.53605320230822,30.4300298079161,0.880456379684935,-2809.15323906485
4,1.75938914386817,38.1753697554647,0.8337009060321,-2827.69974971977
4,1.85169105474158,34.1933873859923,0.874244555975106,-2806.48041365742
4,1.82751246830187,46.0554929281194,0.728230106313929,-2814.108244695
4,1.82940889464031,41.5935013251426,0.835470124697924,-2833.07133151183
4,1.77767600962723,36.9706398304167,0.784859754541058,-2803.75709360976
4,1.83857888881069,31.222381397152,0.975453611082988,-2821.8190041489
4,1.51243237506007,30.8906318011074,0.972474093227996,-2830.59852629229
4,1.64259417082078,33.7843801892628,0.832958462250447,-2821.612345808
4,1.66487610075371,29.7453273497051,0.80542435368732,-2813.58516207121
4,1.50694813214138,34.8741800805567,0.783146412463062,-2820.22574332764
4,1.60986961753618,30.1941311979919,0.764441386659895,-2807.98928546864
4,1.56489066488781,29.9902305069049,0.64996865000414,-2811.30438231237
4,1.37266187799999,34.1915663863653,1.00438333362621,-2813.27517760796
4,1.53487734061224,34.0463223731149,0.709150995493782,-2808.040845857
4,1.80331330608982,35.3750164149305,0.794039982438466,-2810.88481900636
4,1.82078452630624,42.4352103137472,0.848120874271289,-2798.73976066252
4,1.52966794670359,32.2146008877351,0.857151187701847,-2815.63112821777
4,1.74311019014459,40.0086518475265,0.845820078741519,-2802.7349850844
4,1.62980171738645,42.2874993170618,0.831153732573515,-2817.94656700022
4,1.59871388636005,29.5809675026458,0.893982058163546,-2819.21851947058
4,1.68266800394134,35.9777253984508,0.835498155051764,-2811.09754244064
4,1.89444709383535,39.79285583045,0.777433998595419,-2814.29147102575
4,1.9382904700946,34.4958589885531,0.79313543814224,-2820.21160657438
4,1.58587798861514,28.7624359593945,0.987097553285578,-2827.8029139095
4,1.53839004672344,30.6894596752756,0.728275103816651,-2811.87997578058
4,1.66017503089095,29.187528362898,0.968177241565603,-2830.50036149595
4,1.87194887581713,49.8089443993907,0.790554304764712,-2838.7191098109
4,1.72770059033763,37.2791418323878,0.780088746777976,-2807.90663090275
4,1.77033346230692,44.35243982148,0.724922877338265,-2830.05878618126
4,1.81573795600844,46.2143269082381,0.826211098595502,-2791.65326868531
4,1.71835444431841,44.2882513771253,0.750793380452897,-2821.46370935363
4,1.59525387904333,34.1813888789608,0.681409061303724,-2813.33053414077
4,1.81164468205419,31.2573931204634,0.694578524776406,-2807.82309878931
4,1.60808518250964,44.8079201194275,0.863648147153605,-2811.7290960047
4,1.67647467701056,43.3630061441409,0.871446227276192,-2811.78363798404
4,1.75683693772942,33.7227498532927,0.818472950388239,-2811.9150245769
4,1.60437926853954,30.5020385175347,0.837541332993401,-2801.8517476854
4,1.66517974352086,39.5834818724492,0.850829716580502,-2835.32767479568
4,1.86750938121909,56.7643523243125,0.739525835431759,-2815.08552228176
4,1.63956561463587,36.9662579248364,0.949401309415126,-2823.91501635579
4,1.77742369387927,35.8017039950545,0.798609497868552,-2807.27607172305
4,1.66006142094634,31.4011556546775,0.726386799985889,-2826.80799708861
4,1.89366278171163,44.4596611313968,0.756531775538995,-2800.49086426161
4,1.82120853885939,34.9114694651093,0.813408181929224,-2816.67562803683
4,1.62525174994694,31.4169660456264,0.710639322529337,-2813.52581814174
4,1.84163590339047,36.6308756057345,1.1045909685218,-2832.45596160349
4,1.57677096703703,34.4200850528001,0.717275864128237,-2820.26285386477
4,1.50469869661475,36.8723080006981,0.748567778012469,-2823.59637879185
4,1.65168919707674,33.0294778107164,0.860994431021898,-2807.64553781774
4,1.59573301223223,33.31816100679,0.999527034353147,-2816.86067838277
4,1.57159275687613,33.0577924710759,0.860413852087735,-2800.80945936629
4,1.64722459042828,34.7448221873628,0.743037533286483,-2810.6776558354
4,1.48309204381298,33.2959192184539,0.75375900280836,-2818.055677526
4,1.6276739556627,34.3583044773416,0.849330068568818,-2817.42951263588
4,1.58340614419861,29.7128156028411,0.690944241167626,-2828.37237141679
4,1.69113701265499,36.5550109172537,0.7365583277655,-2819.09283321972
4,1.71727601339599,38.3624158861543,0.844000174270017,-2812.7816069208
4,1.45126668169013,33.7821284750281,0.768738844063779,-2839.74314718206
4,1.81873713895139,37.1189190712962,0.919008231721648,-2816.55450177974
4,1.66652868221672,31.9311795410652,0.857879884479788,-2818.03882907606
4,1.57914355970812,32.4632779286534,0.686892327782988,-2814.04637779555
4,1.77520863639322,31.7209333737067,0.856607196735806,-2824.48389595178
4,1.69330321092147,34.7227637393151,0.700146103150854,-2805.97379770038
4,1.8635509699156,32.6354467067191,0.904139186947534,-2819.96077257227
4,1.75362266920994,48.5548192332519,0.817803363719331,-2813.44207640679
4,1.69883686883342,37.7096904577267,0.803239192366177,-2796.31653298146
4,1.6010321486762,28.8520316984523,0.936090959978124,-2815.75785023153
4,1.6829993505132,43.9237768072825,1.06280112480073,-2829.86319818308
4,1.57204101064329,29.8126236090659,0.793518712590329,-2785.72880585788
4,1.91175378208477,41.7020011977036,0.891972176722651,-2821.81645750284
4,1.53006733096625,30.5377716789296,0.856294426726619,-2813.34183430084
4,1.75362294825178,36.8708914497736,0.9362336321879,-2829.20433575522
4,1.61234748877097,29.7225073354132,0.833780317846154,-2799.2415679783
4,1.89987938971851,33.583239715649,0.852348676204072,-2813.67452039174
4,1.63538262543657,34.7240143321733,0.946335514400079,-2804.14260647931
4,1.50030407682405,32.4065091123252,0.892699754271341,-2807.15919258387
4,1.56859702310822,30.4609034439023,0.928588778808564,-2804.03443138502
4,1.69816682661832,38.2113198103301,0.756752930527346,-2804.00778445184
4,1.72832102988726,32.2207999084301,0.7645339363498,-2810.41439093285
4,1.73804844586047,36.4784955926506,0.858280335665647,-2800.306802021
4,1.61647321259958,31.7724745495844,0.647971675180464,-2816.66752933337
4,1.67102958290767,33.0558522219354,0.921096925114662,-2801.26662757268
4,1.61413326113241,31.7324449914242,0.964388612091657,-2819.49894447522
4,1.73970730031861,31.5879263048277,0.743581771111134,-2805.25679688678
4,1.84814496253069,38.544452966893,0.933886806219947,-2813.14732789155
4,1.59702658746001,37.1620593375889,0.75098081711183,-2808.14484284851
4,1.58947181343279,31.5900010774216,0.8677888318827,-2805.41790440226
4,1.7899969181327,35.1709788020805,0.816569593084364,-2822.68780252296
4,1.82760969817735,37.0193156249461,0.841488433705003,-2800.41795603993
4,1.73453390182183,45.2968776523624,0.692215852600838,-2809.66686584265
4,1.55296110521993,36.945007962216,0.924868384393987,-2812.27050735386
4,1.73999479015218,28.8779087611324,0.807026147041846,-2809.69122500631
4,1.77815464870196,36.1844764938293,0.851588723894817,-2821.40380475638
4,1.73179081652819,30.1083186279463,0.900316081733154,-2806.41667134973
4,1.77542303277537,43.5409614776548,0.823742678013866,-2800.84330234909
4,1.8084872387822,37.5940594342562,0.945598264134651,-2820.79932159345
4,1.62507940500395,32.9896447153514,0.771659242010382,-2820.28647146264
4,1.73096336433729,30.5252612133959,0.956247254779593,-2804.8907679524
4,1.82102765773808,42.1041596192141,0.726674215868249,-2808.30629998384
4,1.58710720601076,29.9658338508289,0.814830644621135,-2821.1372130374
4,1.42511954219381,30.1653718819438,0.754901802834245,-2837.31026413962
4,1.84777658499359,36.9359656744853,0.825663364220294,-2810.26422460002
4,1.68759218604984,36.3387791110803,0.867623643523966,-2824.11228727998
4,1.50867490343918,30.4778854426185,0.862023663217288,-2821.17409576225
4,1.6105973114521,39.4595352245704,0.810800320264563,-2813.7382470985
4,1.7088647078475,42.3181478148958,0.787495454216769,-2839.45201505351
4,1.56441191169059,33.9952493034749,0.762620786317465,-2802.83854670291
4,1.65836015834145,31.3994675279654,0.82185864348914,-2810.59121164608
4,1.75784836705581,29.5467318319755,0.808329614713166,-2817.6939097173
4,1.48484749908208,29.3856373319704,0.790332016962593,-2825.51925418273
4,1.73453247144204,29.4120943553048,0.697698696850142,-2811.83601306293
4,1.62717547727369,30.1578286267911,0.811986691499375,-2796.67411257745
4,1.65572837688031,33.012720012076,0.727092546312165,-2802.05407324899
4,1.68560165506699,30.1744442562147,0.794117607529993,-2805.25591823254
4,1.77761067818248,32.5163884266648,0.858774164566428,-2823.18033470954
4,1.68295797598402,37.9943308789697,0.812131700702252,-2846.11676829488
4,2.01008332984797,68.2856685548853,0.971162362063987,-2835.09125588938
4,1.71629588346505,42.3241875853604,0.877732548854794,-2828.40421357686
4,1.53974069285718,35.9195376504584,0.723903628344606,-2829.33786881847
4,1.88878235511601,50.9456755795177,0.848182801397262,-2838.71745985125
4,1.82364326584995,33.8103442797071,0.963077790887179,-2830.30971519645
4,1.68508745972236,31.8732600218191,0.831402629434678,-2830.98676797751
4,1.5908896216466,37.6264097323422,0.87252262061187,-2824.43489311967
4,1.61262348698871,31.4958047395519,0.70016384753799,-2804.15063894101
4,1.55922726859969,33.7917818653754,0.794665618766275,-2806.69032803559
4,1.52368162526976,28.7491883212213,0.7746486715579,-2812.28035872656
4,1.70619263794456,34.9051098321698,0.853959628313456,-2790.55068437066
4,1.6427553281735,34.1170863833552,0.923829505132373,-2815.47121112936
4,1.7635422255722,34.7022298320361,0.821543530202136,-2802.85062055562
4,1.59804243876002,31.6203450197815,0.771391095086561,-2819.12825290454
4,1.6153230510641,34.5811483216684,0.893035125344925,-2815.14455350202
4,1.9301896687695,43.6083877353685,1.02376806756572,-2809.14520750726
4,1.59533599244254,48.3592293379594,0.804179487028849,-2820.63717703553
4,1.81916180854697,46.5465924344772,0.692767805283794,-2845.31088244504
4,1.83588137429644,35.0448417940148,0.772088878321809,-2825.00479822517
4,1.70767599687495,36.2741884163831,0.846439903722329,-2811.6850663056
4,1.79307061514328,36.8331147018048,0.822766599653306,-2806.96027365737
4,1.57074156877846,29.3659981247914,0.711904716942607,-2825.3596108215
4,1.72171541781907,38.4617237101599,0.852512325239398,-2805.28114515398
4,1.74175217617755,29.3673255381381,0.708673925237477,-2807.61015403537
4,1.64596219299203,31.6547703381998,0.837803010060158,-2807.04587431861
4,1.62849292738854,40.2805041699147,0.815291059754112,-2811.8889859018
4,1.59372927843063,35.7887429865459,0.746484229382726,-2813.25021088439
4,1.70932645995638,32.1307410061183,0.770869035695182,-2806.84420665184
4,1.4812239089258,29.9253804547359,0.76154720311777,-2816.45836339904
4,1.71236420688183,37.0504190864657,0.720688088185724,-2817.22148761696
4,1.69072270412534,28.7055064430797,0.786671301126057,-2815.60017606363
4,1.53103009572884,31.1771092067249,0.770796961452434,-2837.41640813477
4,1.74462270253914,28.9621285929087,0.842747093416821,-2826.66888681758
4,1.61407999140536,37.7809295617486,0.785757718636274,-2816.35482116491
4,1.66390518099948,41.2847547557258,0.750901537064516,-2827.22192718149
4,1.8601522712256,37.2054745710428,0.815260361460528,-2828.07862631206
4,1.71178287322365,37.3234994981637,0.828155426747598,-2826.25985765891
4,1.48515487410884,34.323966609532,0.893043529721292,-2822.65308048704
4,1.56933164274669,33.7837801836198,0.752579688348625,-2801.42843848368
4,1.72152395496808,46.3545334791696,0.831502360111694,-2821.52532569221
4,1.48991657497705,32.5144868015162,0.928665373474746,-2820.18480346496
4,1.60533351132322,33.619370480455,0.649568902404251,-2821.22541150214
4,1.78541476876668,39.9839220620435,0.924364552339341,-2806.19564997253
4,1.54895117895695,31.620761396605,0.812059206949087,-2806.35776088146
4,1.66839584325805,37.723574552056,0.80734652059994,-2812.27040780725
4,1.81907320640314,28.6356467803552,0.808905161787985,-2825.71652320829
4,1.58833283598736,34.4588750144838,0.856977614002688,-2811.84852987943
4,1.6420656297451,28.5978411102376,0.817825489446139,-2821.77757171071
4,1.5988897107453,30.5548168211971,0.875418835854147,-2809.67010024571
4,1.67733900948839,32.1376887278894,0.864708703206615,-2808.53965280935
4,1.74036127511389,39.4565497370253,0.731076375522138,-2808.33816500093
4,1.7104061876706,44.6744254282784,0.867322636324949,-2812.85686748553
4,1.5861940375965,31.2759347871882,0.782120784298728,-2809.0083895255
4,1.82347046930785,48.6434296773581,0.932695480585268,-2818.16911690933
4,1.47465405849253,36.2586343785004,0.760558704373025,-2807.56870783205
4,1.7506864173601,34.1685191466092,0.804262864712329,-2817.43613620878
4,1.70175512902576,46.401396935301,0.776607466917182,-2826.84605341791
4,1.8179478159631,39.0365733783792,0.807716417556598,-2821.66712238155
4,1.86840296158361,37.7045558696565,0.769034050291021,-2807.50878875514
4,1.79997281665761,41.0638775791293,0.776299146075742,-2805.55623948843
4,1.7252383981887,33.3340699412048,0.867696830698664,-2813.64044779969
4,1.7152742812727,29.8663436302816,0.725474463525697,-2814.28675481292
4,1.71757209468824,42.5886830948142,0.92328844707708,-2811.43324528059
4,1.75718001143151,31.5556418383131,0.840499483995582,-2839.16067816696
4,1.54576290355234,41.9956244098947,0.949576799762235,-2834.00831889465
4,1.68182317970339,35.6715831860713,0.739046972147646,-2811.77576553281
4,1.72080895307685,31.8333625152692,0.870283038714922,-2816.77493066157
4,1.59616215871928,28.7834950541963,0.748983726208865,-2804.73359911289
4,1.70116241667544,57.7689919253762,0.967332423208873,-2821.43723935682
4,1.52455569349319,30.5942320557556,0.82667005895792,-2805.96300343691
4,1.74111941769646,45.0048618935741,0.852961441401233,-2814.20839306338
4,1.64845044948429,30.0215791667469,0.707596305844123,-2803.74683328384
4,1.79645397134042,33.3979385638019,0.924644466099096,-2819.44906040325
4,2.02125516173003,63.3183667184535,0.850348874757388,-2815.15189644483
4,1.75835169272399,45.3107019843808,0.881390675890582,-2824.0144569737
4,1.66889015277292,34.4387341158748,0.81162144989844,-2822.0646271382
4,1.7790363996877,31.527097478203,0.747026422789565,-2810.47905207206
4,1.84943519817261,44.2347783400549,0.813613029242703,-2809.03849245265
4,1.62268903767734,32.4686207055549,0.859972232628601,-2822.95530317147
4,1.82704522778211,47.4209802737727,0.80162877854084,-2830.79610749637
4,1.63575813453552,30.7711539928463,0.843798498982367,-2814.96654915539
4,1.55283472953771,29.9986599598505,0.756152465469734,-2803.97729246128
4,1.67667597605756,31.1777550827251,0.788679955254454,-2793.9415982466
4,1.57779102468809,39.7919930810528,0.716266092235297,-2824.18228078402
4,1.77157883705455,30.4177514161433,0.747471783682932,-2799.87861527197
4,1.64127375401446,29.7339554786947,0.742801663158378,-2796.4563976672
4,1.74824015935311,37.429827048073,0.735153805310584,-2819.93742543039
4,1.58578516730526,30.8949858208219,0.924571861369567,-2808.00066646162
4,1.54001835906085,36.5118097121189,0.784660109004008,-2825.10719154055
4,1.75638915965121,41.5458842048824,0.673457209095944,-2822.80143078393
4,1.6354596177991,32.22200188099,0.851310419603602,-2814.75867016317
4,1.57783975492924,35.0908842231033,0.807957979307993,-2808.06304781067
4,1.67367932983752,31.8135638868505,0.732485004645398,-2827.3578164339
4,1.61604254713307,34.688887936998,0.833879020436396,-2803.13805252661
4,1.69033848441592,30.1576607967145,0.704932609067953,-2819.12785753018
4,1.89717063657273,37.2320216092362,0.730987592105772,-2820.81984025789
4,1.69388630905347,43.9716792819257,0.756499834643963,-2839.42647853847
4,1.73322362169914,35.2110634527298,0.710564524422361,-2804.63032877447
4,1.63429949814983,29.3685975510166,0.65278829157495,-2812.14649339385
4,1.62953776448967,38.7722052935623,0.760937538744554,-2816.21997468931
4,1.76980592011438,44.2744703927208,0.891290649316476,-2804.91817705928
4,1.56311187761005,35.9580834892782,0.760840282113603,-2805.06069418059
4,1.47325907354417,28.829727247392,0.92015058266341,-2813.36905076993
4,1.57084648392604,37.3682323583823,0.749905928337288,-2803.90551514529
4,1.64988780232564,49.6608682994004,0.876379635700665,-2813.83356308739
4,1.56789160971996,34.7111535966376,0.847319546920754,-2828.92669878934
4,1.43434976857328,29.379892386556,0.788971009749474,-2814.22752462301
4,1.81058512121187,38.2683523141419,0.801542580624741,-2814.48392000896
4,1.62792995068676,38.2968177769633,0.750844961210666,-2830.58461558965
4,1.66839743970948,51.4469601223144,0.870367317220873,-2806.7139121046
4,1.88570158080872,41.4430841911476,0.771588311203956,-2812.58279828526
4,1.80762576966894,37.7270968458365,0.812889503637676,-2814.45937994012
4,1.67670202012414,31.7052566940829,0.809196179908073,-2826.66389567708
4,1.64000642834617,30.2507146288041,0.891602794914592,-2819.11228779017
4,1.80837955147878,43.5212089740475,0.775225504898366,-2805.8730877494
4,1.82320917495381,45.2689715747413,0.74976594994813,-2836.25463439564
4,1.75919086438493,35.0468769551139,0.865263499231542,-2837.92177246888
4,1.65696501806632,39.2828480401131,0.797492397624783,-2813.3750881023
4,1.66794098590694,33.4770630350498,0.935675229412432,-2815.98327973507
4,1.69044633647188,36.8973502230563,0.698653042080369,-2807.62973997862
4,1.46212564638673,31.4184359769261,0.860544172986806,-2809.5370644016
4,1.58828536206832,28.6152545226549,0.653740959069121,-2813.38518878568
4,1.64523650888737,37.5901779439414,0.921143362785908,-2815.76078576871
4,1.57959230880745,28.585074925227,0.918134969258212,-2839.76312828236
4,1.78083466923172,35.3617794186987,0.773430989668355,-2823.1953274749
4,1.73393589884612,29.0393196025503,0.820268737719675,-2809.46444352442
4,1.74956736694938,45.7445041406728,0.818841302625486,-2800.74808386117
4,1.64716751435557,35.0641512223418,0.790513637361652,-2809.29451439275
4,1.58086159277411,36.6318339264751,0.844977783870451,-2806.64425717657
4,1.63051789472454,30.6392070970709,0.692297897163331,-2834.57432349358
4,1.78368770938139,37.346519139423,0.841890847771002,-2801.37097424964
4,1.50828486987177,32.6013294197214,0.852947654221875,-2843.11575701112
4,1.63671777360428,35.1768658138547,0.861644192013009,-2815.82322918356
4,1.56970746246481,32.773010679386,0.766816090572181,-2807.45103281098
4,1.60330706930372,37.283791188001,0.736073399770807,-2816.03762626964
4,1.57791058082643,29.8941183471818,0.789558751997969,-2810.42588340441
4,1.50084600983506,30.1463764471706,0.824280660118138,-2835.33022229449
4,1.64729755747213,32.2479069848601,0.824150676285454,-2796.70679827853
4,1.91394506555575,53.0164239516243,0.827542149830172,-2813.86746861551
4,1.68798373056482,35.9301547659013,0.739201905561883,-2819.84080199491
4,2.00873880282835,45.7378409053767,0.816153778670858,-2809.07689853807
4,1.516443201516,29.1774906664039,0.80065580053945,-2813.07205285255
4,1.48354317957386,29.8691178092752,0.770836563969883,-2801.60875352668
4,1.77284999172997,46.5502702275009,0.759946728194167,-2812.26596409347
4,1.6713707254136,36.6361479598355,0.927447844946211,-2808.44533774626
4,1.50568244090313,37.734272983148,0.819026775767088,-2803.82216240742
4,1.71593668976218,31.2428016733715,0.772413807757704,-2812.51856594778
4,1.50378260817179,32.8374577377721,0.879228674145676,-2808.54036845497
4,1.73619486501825,38.9979640235743,0.934790372084179,-2823.89912858476
4,1.55541374082007,40.9693585598642,0.782489979889291,-2816.06924994348
4,1.70901272781178,54.1422064763389,0.938351255674513,-2831.63286590305
4,1.56314125893961,34.0214616996241,0.692565552912157,-2817.94402049251
4,1.59663554558184,34.7224428693729,0.91983470349377,-2805.73384803252
4,1.67102498930487,34.7937293645099,0.75857649604541,-2800.44510955879
4,1.63674328092822,30.2794705195925,0.740372273099517,-2832.63907794711
4,1.87073583180792,46.1275926075875,0.893043694754409,-2831.65053429095
4,1.64171838827796,36.1654231413687,0.690208184759883,-2824.31866297919
4,1.91902152660365,40.6905980512661,0.847798929854137,-2810.32300131175
4,1.4942373955004,40.641180709363,0.846712308677515,-2806.1254992659
4,1.53834697796085,35.8158787492738,0.909650818298297,-2826.41674126255
4,1.75940507535597,36.6926949907944,0.717650074813004,-2809.7973703221
4,1.78430719931016,38.0854731934489,0.80655890747922,-2808.20676190524
4,1.67379350490836,40.0742445396318,0.800581896464748,-2806.39618942339
4,1.82541582775437,36.9820848467436,1.05911234941101,-2826.52291566993
4,1.62289853164478,31.4088133150618,0.650593363453701,-2815.56241513008
4,1.57751539083691,30.8594490045473,0.925904391645399,-2820.75011910154
4,1.75605539825411,30.2671487668437,0.805961462343856,-2812.9673341803
4,1.59164255099033,33.9809555725675,0.874512344237381,-2819.39094429565
4,1.51337670904165,34.2223643971175,0.735313337994454,-2814.61477679894
4,1.52108721608093,50.7653990770285,0.951445137977046,-2818.61077911421
4,1.91479793004575,39.0359765881521,0.906165377212829,-2825.33147774291
4,1.76086836157137,36.5153525647611,0.737133532107597,-2805.94522336162
4,1.66155678863406,33.7544894912448,0.943624715968098,-2811.62212974799
4,1.82563952581723,51.7446172995972,0.733325252007393,-2837.45723729638
4,1.78194665669196,38.3078055750335,0.984273678042142,-2821.74691226154
4,1.48926402578156,37.1004334387292,0.744028702188952,-2828.49683499726
4,1.82058749891028,39.0496431096347,0.780343701768646,-2824.16556495977
4,1.78816265808295,44.5445756170546,0.776461546529795,-2822.81433313473
4,1.6455417814036,33.7483169692415,0.697165002371595,-2808.35008278974
4,1.51113551689823,31.4212181899677,0.768513648077646,-2817.88149830621
4,1.75335314561544,32.9832405695139,0.812502726703539,-2807.59655384283
4,1.7866132773173,36.6401353844262,0.727680061041242,-2828.39848647646
4,1.65371378179091,29.9704725191774,0.753571335554256,-2820.1737542411
4,1.65242334679882,29.8632200504537,0.780742899132236,-2809.55017083237
4,1.75178646947343,36.3416152592498,0.859080741462211,-2813.65845696932
4,1.75746039714153,42.2929561030547,0.802540892508201,-2818.01774795807
4,1.59832135642932,32.2782633909493,0.764278003185835,-2852.70226323549
4,1.52788398187594,31.3480363636962,0.774921476254504,-2806.61118577189
4,1.79227680081996,35.8110900792875,0.804229699908825,-2808.75001422838
4,1.66943479950251,42.2045650253673,0.911606316491696,-2807.59062306309
4,1.47199149722552,29.3467888969954,0.800169283349313,-2817.27756774723
4,1.60611936065055,39.8921427771618,0.975316326001642,-2816.98778641448
4,1.56722651279579,44.6126638896991,0.773908935380559,-2806.56787790231
4,1.57942796703728,33.7286732793272,0.788772272085489,-2810.721675378
4,1.68969561628206,38.8263015541543,0.757728653326991,-2829.75860678059
4,1.69551207422378,33.4185069112642,0.831728662111789,-2837.20743244389
4,1.58452062902863,33.7323103687625,0.988629976046504,-2821.24555169803
4,1.56739334261526,29.9266805326833,0.85716287473721,-2818.67972787037
4,1.7251993371723,35.1313855763563,0.900741111183588,-2804.99059675811
4,1.70889856074754,30.0831662587542,0.796300379445295,-2812.77618474006
4,1.61280096007542,29.4502606334029,0.830302443800362,-2819.51830989636
4,1.74833368933416,30.314144497758,0.775069025282848,-2810.80360959498
4,1.7190609539777,38.921485536773,0.938161132737577,-2806.60941180352
4,1.56384241655143,29.6560274654443,0.690989544265812,-2819.0288853211
4,1.80363954106668,31.1024394992819,0.78440286876029,-2834.07675275172
4,1.79974538386926,56.6785130559341,0.825227818042839,-2818.15078149235
4,1.79118347928401,39.2753580289218,0.858244540525642,-2822.38052378814
4,1.78365147557116,42.10611759592,0.888880949126812,-2825.67430289785
4,1.75311147273647,29.9462559652303,0.801984553850362,-2814.00105383095
4,1.63533284730849,34.319148449288,0.828186498201502,-2803.60689658955
4,1.66802272182909,35.1930843500659,0.724121385476516,-2821.89315093125
4,1.69014992408926,36.8514709096171,0.707621547492905,-2797.8867020837
4,1.60558545053315,30.4619957585969,0.820477445632999,-2803.8414256978
4,1.84241558306715,32.68688958469,0.871884854555695,-2815.10973712462
4,1.58101532773917,35.990149387978,0.842966502979292,-2813.07937358085
