Label,Stock,StockID,Model,Parameter,Value,SD,LCL,LQ,Median,UQ,UCL
Label,Stock,StockID,Model,Paramter,Value,SD,LCL,LQ,Median,UQ,UCL
Label,character,numeric,character,character,numeric,numeric,numeric,numeric,numeric,numeric,numeric
,Bowron,2,RickerTVAFB,alpha[45],1.409938,0.230811807,0.9538975,1.261,1.408,1.556,1.87
,Bowron,2,RickerTVAFB,alpha[46],1.31783073,0.234261292,0.8410975,1.17174992,1.322,1.47,1.773
,Bowron,2,RickerTVAFB,alpha[47],1.25549408,0.236271159,0.777084994,1.109,1.265,1.411,1.709
,Bowron,2,RickerTVAFB,alpha[48],1.177431147,0.245355873,0.666972478,1.024,1.188,1.343,1.629
,Bowron,2,RickerTVAFB,alpha[49],1.14851841,0.2410759,0.654495,0.9943,1.157,1.313,1.601
,Bowron,2,RickerTVAFB,alpha[50],1.102212728,0.245039901,0.59679,0.9475,1.111,1.266,1.557
,Bowron,2,RickerTVAFB,alpha[51],1.047299351,0.252013732,0.5181975,0.8894,1.061,1.221,1.512
,Bowron,2,RickerTVAFB,alpha[52],0.984955714,0.264913015,0.42,0.8188,1.003,1.167,1.463
,Bowron,2,RickerTVAFB,alpha[53],0.950535363,0.274686788,0.3561825,0.78425,0.96955,1.139,1.437
,Bowron,2,RickerTVAFB,alpha[54],0.957540534,0.267145423,0.384985,0.793375,0.9735,1.14,1.438025
,Bowron,2,RickerTVAFB,alpha[55],1.02761912,0.24786861,0.5178,0.869575,1.036,1.193,1.494
,Bowron,2,RickerTVAFB,alpha[56],1.041468106,0.243830455,0.542487494,0.8828,1.046,1.207,1.511024992
,Bowron,2,RickerTVAFB,alpha[57],1.09894654,0.247984166,0.61037498,0.9366,1.097,1.259,1.599
,Bowron,2,RickerTVAFB,alpha[58],1.074298038,0.250681313,0.577192498,0.910774999,1.075,1.238,1.563
,Bowron,2,RickerTVAFB,alpha[59],1.026857314,0.259342491,0.5041975,0.8579,1.0295,1.203,1.526
,Bowron,2,RickerTVAFB,alpha[60],1.034562073,0.268549922,0.495195,0.862,1.0405,1.216,1.552
,Bowron,2,RickerTVAFB,alpha[61],1.034319403,0.286064868,0.44609,0.8515,1.038,1.227,1.585
,Bowron,2,RickerTVAFB,alpha[62],1.013866287,0.313099461,0.3611975,0.811125,1.019,1.228,1.604025
,Bowron,2,RickerTVAFB,beta,32.73365358,14.20706785,5.990389699,22.19,32.67,42.81,61.13
,Bowron,2,RickerTVAFB,Smax,0.053241704,0.220473552,0.01636,0.02336,0.03061,0.04507,0.166912149
,Bowron,2,RickerTVAFB,var,0.152897168,0.184954213,0.000804157,0.00873475,0.053204998,0.280149987,0.5823025
,Raft,3,Ricker,alpha,1.7045805,0.136632844,1.435,1.615,1.706,1.795,1.971
,Raft,3,Ricker,beta,32.79017863,10.96676687,11.23899826,25.4,32.73499962,40.15,54.48024998
,Raft,3,Ricker,Smax,0.037883315,0.078706452,0.01835,0.0249075,0.030545,0.0393725,0.088957986
,Raft,3,Ricker,var,0.68543772,0.128235328,0.4770975,0.595374998,0.671,0.7607,0.970912497
,Raft,3,RickerTVA,alpha[1],2.01338342,0.372490097,1.374,1.752,1.971,2.241,2.835024996
,Raft,3,RickerTVA,alpha[2],1.97385892,0.330744006,1.395,1.747,1.94,2.179,2.692
,Raft,3,RickerTVA,alpha[3],1.93251711,0.301753241,1.39,1.729,1.91,2.117,2.574074957
,Raft,3,RickerTVA,alpha[4],1.89806967,0.286589279,1.365,1.704,1.88,2.077,2.502074956
,Raft,3,RickerTVA,alpha[5],1.87102241,0.278684322,1.358974991,1.685,1.855,2.044,2.469
,Raft,3,RickerTVA,alpha[6],1.85007877,0.274648387,1.346,1.669,1.838499932,2.02,2.44
,Raft,3,RickerTVA,alpha[7],1.76237044,0.265503315,1.23297499,1.593,1.762499929,1.932,2.286024995
,Raft,3,RickerTVA,alpha[8],1.70021488,0.276937962,1.101974989,1.536,1.716,1.882,2.212049978
,Raft,3,RickerTVA,alpha[9],1.66126178,0.286977111,1.009974988,1.496,1.683,1.851,2.163
,Raft,3,RickerTVA,alpha[10],1.64960386,0.283212575,1.012,1.486,1.67,1.837,2.159
,Raft,3,RickerTVA,alpha[11],1.66356879,0.274688144,1.057949954,1.502,1.680499926,1.846,2.165
,Raft,3,RickerTVA,alpha[12],1.69803488,0.262889814,1.126,1.54,1.709,1.869,2.191024994
,Raft,3,RickerTVA,alpha[13],1.72217683,0.261129183,1.174924906,1.566,1.729,1.886,2.235024995
,Raft,3,RickerTVA,alpha[14],1.72108308,0.259668,1.162,1.567,1.73,1.887,2.215024994
,Raft,3,RickerTVA,alpha[15],1.79503269,0.255174464,1.288,1.631,1.788,1.951,2.33
,Raft,3,RickerTVA,alpha[16],1.818571026,0.260195144,1.321,1.654,1.811,1.975,2.367
,Raft,3,RickerTVA,alpha[17],1.85555528,0.266527379,1.371974991,1.68,1.839,2.013,2.429
,Raft,3,RickerTVA,alpha[18],1.91424716,0.28498814,1.432,1.721,1.882,2.08,2.553
,Raft,3,RickerTVA,alpha[19],1.92375086,0.291004868,1.442,1.724,1.888,2.091,2.578
,Raft,3,RickerTVA,alpha[20],1.86593604,0.264889642,1.394,1.689,1.847,2.023,2.438024995
,Raft,3,RickerTVA,alpha[21],1.87217209,0.268267746,1.394974991,1.693,1.846,2.035249954,2.464
,Raft,3,RickerTVA,alpha[22],1.91896738,0.3000962,1.432,1.714,1.876,2.092,2.612024995
,Raft,3,RickerTVA,alpha[23],1.85912686,0.271459144,1.388974991,1.679,1.833499932,2.014,2.457024995
,Raft,3,RickerTVA,alpha[24],1.77871383,0.252939142,1.291,1.619,1.769,1.933,2.302
,Raft,3,RickerTVA,alpha[25],1.73612909,0.25067952,1.227,1.583,1.733,1.892,2.235024995
,Raft,3,RickerTVA,alpha[26],1.68944687,0.253696101,1.149,1.54,1.698,1.85,2.181024994
,Raft,3,RickerTVA,alpha[27],1.69283783,0.253227989,1.176,1.541,1.696,1.851,2.186
,Raft,3,RickerTVA,alpha[28],1.738344,0.261369617,1.25597499,1.572,1.724,1.891,2.306024995
,Raft,3,RickerTVA,alpha[29],1.70353703,0.254330786,1.20397499,1.547,1.697,1.856,2.234024995
,Raft,3,RickerTVA,alpha[30],1.63775233,0.251531149,1.112,1.485,1.645,1.795,2.129
,Raft,3,RickerTVA,alpha[31],1.65240407,0.253638962,1.14,1.495,1.651499924,1.804,2.177024994
,Raft,3,RickerTVA,alpha[32],1.6007454,0.254012991,1.082974989,1.445,1.61,1.761,2.094049977
,Raft,3,RickerTVA,alpha[33],1.46392471,0.290475825,0.8087975,1.291,1.499,1.669249944,1.947
,Raft,3,RickerTVA,alpha[34],1.408597623,0.316984118,0.6981975,1.21475,1.456,1.637,1.919
,Raft,3,RickerTVA,alpha[35],1.410841093,0.314280673,0.705394999,1.218,1.452,1.64,1.919024994
,Raft,3,RickerTVA,alpha[36],1.369474343,0.342347562,0.6075925,1.162,1.419,1.62,1.913
,Raft,3,RickerTVA,alpha[37],1.385016676,0.338011915,0.633695,1.178,1.436,1.627,1.927
,Raft,3,RickerTVA,alpha[38],1.45468674,0.299069853,0.782894999,1.274,1.489,1.664,1.955
,Raft,3,RickerTVA,alpha[39],1.54250204,0.269526475,0.951454958,1.378,1.564,1.724,2.030024994
,Raft,3,RickerTVA,alpha[40],1.616633329,0.25681009,1.083,1.457,1.619,1.782,2.108025
,Raft,3,RickerTVA,alpha[41],1.65853177,0.257114584,1.152,1.496,1.656,1.82,2.181
,Raft,3,RickerTVA,alpha[42],1.72153888,0.256204196,1.227,1.556,1.713,1.878,2.259024995
,Raft,3,RickerTVA,alpha[43],1.83003377,0.287192705,1.338,1.633,1.799,2.002,2.465
,Raft,3,RickerTVA,alpha[44],1.90297922,0.319635874,1.379974991,1.674,1.859,2.101249955,2.621049981
,Raft,3,RickerTVA,alpha[45],1.9844116,0.372605864,1.404949965,1.71,1.923,2.215,2.827024996
,Raft,3,RickerTVA,alpha[46],2.0187657,0.397681163,1.393,1.722,1.954,2.269,2.917024996
,Raft,3,RickerTVA,alpha[47],1.97522142,0.378822177,1.368974991,1.699,1.92,2.205,2.826
,Raft,3,RickerTVA,alpha[48],1.92654215,0.351039705,1.351,1.674,1.885,2.14,2.699024995
,Raft,3,RickerTVA,alpha[49],1.85112745,0.321957602,1.285974991,1.628,1.819,2.05,2.558
,Raft,3,RickerTVA,alpha[50],1.84699941,0.340588384,1.268,1.61,1.812,2.043249954,2.615024995
,Raft,3,RickerTVA,alpha[51],1.80320873,0.354943015,1.208,1.56574994,1.759,1.997,2.641074958
,Raft,3,RickerTVA,alpha[52],1.711075,0.327144074,1.107974989,1.499,1.689,1.897,2.437
,Raft,3,RickerTVA,alpha[53],1.59058999,0.307717071,0.965782494,1.405,1.599,1.781,2.198024994
,Raft,3,RickerTVA,alpha[54],1.476060261,0.319329428,0.78409,1.286,1.501,1.689,2.048025
,Raft,3,RickerTVA,alpha[55],1.454149654,0.310832744,0.7851925,1.265,1.473,1.664,2.019025
,Raft,3,RickerTVA,alpha[56],1.347934185,0.356599356,0.5568675,1.133,1.389,1.6,1.94405
,Raft,3,RickerTVA,alpha[57],1.344395121,0.348422458,0.59389,1.124,1.375,1.591,1.944
,Raft,3,RickerTVA,alpha[58],1.332091549,0.351710139,0.5618825,1.113,1.363,1.58,1.939
,Raft,3,RickerTVA,alpha[59],1.3901164,0.322261092,0.718162462,1.18,1.41,1.616,1.967024994
,Raft,3,RickerTVA,alpha[60],1.45326811,0.312748315,0.802989998,1.253,1.467,1.664,2.043024994
,Raft,3,RickerTVA,alpha[61],1.50677606,0.325587847,0.853782493,1.301,1.513,1.715,2.146024994
,Raft,3,RickerTVA,alpha[62],1.490974328,0.350080782,0.766394999,1.272,1.505,1.716,2.157024994
,Raft,3,RickerTVA,beta,32.34681566,11.4366244,10.23824414,24.54,32.20999845,40.11249977,54.9
,Raft,3,RickerTVA,Smax,0.038687295,0.04742356,0.01822,0.0249275,0.031045,0.04075,0.097706943
,Raft,3,RickerTVA,var,0.294418621,0.256268669,0.001154799,0.02758,0.275799982,0.509424998,0.776112496
,Raft,3,RickerTVAFB,alpha[1],2.01485107,0.357689519,1.415974991,1.762,1.975,2.233,2.812
,Raft,3,RickerTVAFB,alpha[2],1.9788519,0.320737775,1.417974991,1.76,1.95,2.178,2.684024995
,Raft,3,RickerTVAFB,alpha[3],1.93863041,0.294176974,1.411974991,1.741,1.92,2.118,2.558024995
,Raft,3,RickerTVAFB,alpha[4],1.90209325,0.280768838,1.377974991,1.713749945,1.889,2.079249955,2.493
,Raft,3,RickerTVAFB,alpha[5],1.87480933,0.269784726,1.358974991,1.698,1.862,2.039,2.450024995
,Raft,3,RickerTVAFB,alpha[6],1.85069419,0.265550818,1.345,1.678,1.839,2.009,2.423024995
,Raft,3,RickerTVAFB,alpha[7],1.76572041,0.262371274,1.20997499,1.604,1.771,1.931,2.275024995
,Raft,3,RickerTVAFB,alpha[8],1.70468319,0.272755069,1.099,1.549,1.719,1.883,2.202
,Raft,3,RickerTVAFB,alpha[9],1.66496072,0.280953103,1.04,1.503749938,1.69,1.85,2.166024994
,Raft,3,RickerTVAFB,alpha[10],1.65623189,0.2806054,1.039975,1.498,1.681,1.84125,2.153025
,Raft,3,RickerTVAFB,alpha[11],1.66969086,0.274898327,1.062,1.512,1.69,1.847249949,2.168
,Raft,3,RickerTVAFB,alpha[12],1.69400604,0.264366821,1.112974989,1.544,1.711,1.865,2.177049978
,Raft,3,RickerTVAFB,alpha[13],1.72331505,0.257202819,1.163,1.57,1.733,1.888,2.22
,Raft,3,RickerTVAFB,alpha[14],1.72351813,0.259736195,1.16297499,1.573,1.733,1.887,2.216
,Raft,3,RickerTVAFB,alpha[15],1.79637631,0.250018964,1.306974991,1.635,1.788,1.952,2.320024995
,Raft,3,RickerTVAFB,alpha[16],1.82132842,0.253524224,1.336,1.659,1.807,1.973,2.362
,Raft,3,RickerTVAFB,alpha[17],1.85531093,0.261380768,1.378,1.683,1.834,2.015,2.43
,Raft,3,RickerTVAFB,alpha[18],1.91758982,0.283121031,1.431,1.723,1.884499934,2.086,2.545
,Raft,3,RickerTVAFB,alpha[19],1.92681118,0.286739011,1.439,1.73,1.89,2.1,2.571
,Raft,3,RickerTVAFB,alpha[20],1.87886811,0.266553996,1.385974991,1.703,1.856,2.041,2.443024995
,Raft,3,RickerTVAFB,alpha[21],1.88082229,0.268532524,1.398,1.701,1.856,2.041,2.476
,Raft,3,RickerTVAFB,alpha[22],1.91790574,0.289434671,1.436,1.72,1.88,2.083,2.561024995
,Raft,3,RickerTVAFB,alpha[23],1.86161273,0.267894569,1.392,1.684,1.834,2.018,2.458
,Raft,3,RickerTVAFB,alpha[24],1.78397253,0.257190692,1.293,1.622,1.772,1.936,2.334
,Raft,3,RickerTVAFB,alpha[25],1.73707379,0.257198056,1.21397499,1.579,1.732,1.895,2.261024995
,Raft,3,RickerTVAFB,alpha[26],1.69113863,0.258638136,1.139,1.543,1.695,1.854,2.202
,Raft,3,RickerTVAFB,alpha[27],1.6943331,0.254487423,1.171,1.543,1.697,1.853,2.197024994
,Raft,3,RickerTVAFB,alpha[28],1.73557669,0.255358251,1.23997499,1.575,1.727,1.888,2.288024995
,Raft,3,RickerTVAFB,alpha[29],1.70645931,0.256360323,1.19497499,1.549,1.704,1.855,2.256024995
,Raft,3,RickerTVAFB,alpha[30],1.64593766,0.257795868,1.109974989,1.492749937,1.656,1.807,2.146024994
,Raft,3,RickerTVAFB,alpha[31],1.65368086,0.257772102,1.129,1.498,1.655,1.809249948,2.186024994
,Raft,3,RickerTVAFB,alpha[32],1.59600059,0.261861854,1.036,1.438,1.61,1.762,2.099024994
,Raft,3,RickerTVAFB,alpha[33],1.46462688,0.29557906,0.817795,1.287,1.5005,1.673,1.950025
,Raft,3,RickerTVAFB,alpha[34],1.403176817,0.326581836,0.6681925,1.207,1.452,1.63925,1.924
,Raft,3,RickerTVAFB,alpha[35],1.402150649,0.320313102,0.6917575,1.203,1.446,1.635,1.911
,Raft,3,RickerTVAFB,alpha[36],1.364155966,0.345992712,0.5884175,1.151,1.415,1.617,1.909025
,Raft,3,RickerTVAFB,alpha[37],1.381206011,0.340242989,0.5946875,1.176,1.435,1.62725,1.909025
,Raft,3,RickerTVAFB,alpha[38],1.45346081,0.303445194,0.773187496,1.268749926,1.492,1.671,1.958
,Raft,3,RickerTVAFB,alpha[39],1.54083923,0.27214149,0.949179992,1.375749932,1.563,1.72,2.036024994
,Raft,3,RickerTVAFB,alpha[40],1.61707038,0.263100015,1.063974989,1.462,1.627,1.781,2.123
,Raft,3,RickerTVAFB,alpha[41],1.66137787,0.261142883,1.116,1.502,1.665,1.823,2.188024994
,Raft,3,RickerTVAFB,alpha[42],1.72413625,0.261923079,1.20594996,1.561,1.717,1.88,2.264
,Raft,3,RickerTVAFB,alpha[43],1.83408993,0.288140842,1.334,1.639,1.802,2.007,2.479
,Raft,3,RickerTVAFB,alpha[44],1.90790674,0.314939323,1.39,1.688,1.867,2.097,2.627
,Raft,3,RickerTVAFB,alpha[45],1.98691308,0.354767553,1.423949966,1.728,1.934,2.212,2.779049982
,Raft,3,RickerTVAFB,alpha[46],2.01979236,0.375954943,1.433974991,1.742,1.961,2.253249958,2.862
,Raft,3,RickerTVAFB,alpha[47],1.97861939,0.348612405,1.409974991,1.726,1.935,2.195249957,2.762024996
,Raft,3,RickerTVAFB,alpha[48],1.93215526,0.322937823,1.392,1.703,1.893,2.128249956,2.644049982
,Raft,3,RickerTVAFB,alpha[49],1.85395066,0.293137456,1.344,1.653749943,1.827,2.029,2.495024995
,Raft,3,RickerTVAFB,alpha[50],1.84452232,0.299272021,1.325,1.639,1.814,2.024249954,2.504
,Raft,3,RickerTVAFB,alpha[51],1.79932096,0.293388512,1.282,1.604,1.775,1.966,2.458024995
,Raft,3,RickerTVAFB,alpha[52],1.70968045,0.273036111,1.19,1.533,1.702,1.873,2.282
,Raft,3,RickerTVAFB,alpha[53],1.58826763,0.26950797,1.032949953,1.424,1.595,1.762,2.099024994
,Raft,3,RickerTVAFB,alpha[54],1.475447067,0.295608715,0.816489998,1.304,1.503,1.678249944,1.994
,Raft,3,RickerTVAFB,alpha[55],1.450703306,0.290032448,0.8202975,1.273,1.474,1.653,1.963
,Raft,3,RickerTVAFB,alpha[56],1.348606123,0.339613286,0.5950925,1.145,1.387,1.591,1.908
,Raft,3,RickerTVAFB,alpha[57],1.34463487,0.334946435,0.6193425,1.136,1.38,1.583,1.915
,Raft,3,RickerTVAFB,alpha[58],1.329285821,0.342794441,0.584895,1.112,1.365,1.577,1.902025
,Raft,3,RickerTVAFB,alpha[59],1.386852461,0.313203718,0.732985,1.182,1.4095,1.611,1.935
,Raft,3,RickerTVAFB,alpha[60],1.45094908,0.300078557,0.833069979,1.258,1.469,1.657,2.000049976
,Raft,3,RickerTVAFB,alpha[61],1.50151308,0.308980084,0.868789998,1.304,1.513,1.705,2.107
,Raft,3,RickerTVAFB,alpha[62],1.48757354,0.338745209,0.785789998,1.279,1.504,1.709,2.141
,Raft,3,RickerTVAFB,beta,32.411823,10.63980335,11.56,25.35,32.25,39.79,53.10074979
,Raft,3,RickerTVAFB,Smax,0.036731433,0.030094447,0.01882975,0.02513,0.03101,0.03945,0.08651
,Raft,3,RickerTVAFB,var,0.242476467,0.246770618,0.001036,0.016457499,0.1447,0.449424998,0.761404999
,Chilko,4,Ricker,alpha,2.147916,0.153572439,1.845,2.043,2.147,2.252,2.447
,Chilko,4,Ricker,beta,2.02785776,0.324888662,1.392,1.812,2.026,2.244,2.653
,Chilko,4,Ricker,Smax,0.50695065,0.089391589,0.377,0.445674998,0.493649997,0.552,0.718307498
,Chilko,4,Ricker,var,0.53275641,0.099978644,0.3687975,0.462374998,0.520949998,0.590324998,0.7553
,Chilko,4,RickerTVA,alpha[1],2.17629864,0.285273172,1.631,1.987,2.171,2.358,2.757024996
,Chilko,4,RickerTVA,alpha[2],2.1649064,0.263717302,1.644974993,1.99,2.161,2.336,2.695024995
,Chilko,4,RickerTVA,alpha[3],2.1545993,0.250587765,1.677,1.989,2.154,2.32,2.656024995
,Chilko,4,RickerTVA,alpha[4],2.1391012,0.244675305,1.661974993,1.98,2.14,2.297,2.631
,Chilko,4,RickerTVA,alpha[5],2.1518338,0.240827673,1.682,1.993,2.149,2.303,2.645
,Chilko,4,RickerTVA,alpha[6],2.1249937,0.234688037,1.669974993,1.971,2.125,2.278,2.597
,Chilko,4,RickerTVA,alpha[7],2.0697586,0.235390064,1.589974992,1.923,2.074,2.223,2.522
,Chilko,4,RickerTVA,alpha[8],1.98999111,0.25078363,1.455949966,1.838,2.008,2.159,2.434
,Chilko,4,RickerTVA,alpha[9],1.98505977,0.247732553,1.448974992,1.83,2.003,2.152249956,2.43
,Chilko,4,RickerTVA,alpha[10],1.99879727,0.242052028,1.484,1.849,2.012,2.161,2.442
,Chilko,4,RickerTVA,alpha[11],1.9907942,0.243398034,1.476,1.841,2.006,2.156,2.431
,Chilko,4,RickerTVA,alpha[12],1.98610393,0.243726261,1.459,1.835749949,2.002499938,2.15,2.43
,Chilko,4,RickerTVA,alpha[13],2.0418334,0.230675972,1.567,1.899,2.049,2.195,2.483
,Chilko,4,RickerTVA,alpha[14],2.06296704,0.2296683,1.598,1.917,2.066,2.214,2.5
,Chilko,4,RickerTVA,alpha[15],2.0814938,0.22369702,1.622974992,1.938,2.085,2.229,2.517
,Chilko,4,RickerTVA,alpha[16],2.0756969,0.221429837,1.608974992,1.94,2.082,2.222,2.494
,Chilko,4,RickerTVA,alpha[17],2.0960895,0.220902076,1.637,1.956,2.09949994,2.239,2.52
,Chilko,4,RickerTVA,alpha[18],2.1257093,0.222882039,1.674974993,1.985,2.126,2.263,2.576
,Chilko,4,RickerTVA,alpha[19],2.1296176,0.219301718,1.691974993,1.987749953,2.13,2.27,2.570024995
,Chilko,4,RickerTVA,alpha[20],2.11060904,0.223310013,1.648974993,1.971,2.114,2.257,2.542
,Chilko,4,RickerTVA,alpha[21],2.1028032,0.227054032,1.633974993,1.959,2.109,2.254,2.535
,Chilko,4,RickerTVA,alpha[22],2.1053112,0.226335773,1.635,1.964,2.113,2.253,2.536
,Chilko,4,RickerTVA,alpha[23],2.11501242,0.224749657,1.654974993,1.969,2.123,2.263249959,2.543024995
,Chilko,4,RickerTVA,alpha[24],2.1114968,0.225306307,1.644974993,1.967,2.121,2.260249959,2.532049981
,Chilko,4,RickerTVA,alpha[25],2.12982775,0.223658206,1.669974993,1.989,2.137,2.278,2.556
,Chilko,4,RickerTVA,alpha[26],2.15371198,0.22525023,1.698974993,2.008,2.159,2.303,2.591
,Chilko,4,RickerTVA,alpha[27],2.1689861,0.223805716,1.722974993,2.024,2.171,2.317,2.606024995
,Chilko,4,RickerTVA,alpha[28],2.1819626,0.224561971,1.745974993,2.034,2.184,2.329,2.622024995
,Chilko,4,RickerTVA,alpha[29],2.2263733,0.22558452,1.789974993,2.078,2.223499944,2.372,2.677024995
,Chilko,4,RickerTVA,alpha[30],2.2612816,0.230240535,1.815,2.111,2.256,2.408,2.729
,Chilko,4,RickerTVA,alpha[31],2.2921625,0.237531737,1.848,2.135,2.284,2.444,2.789024996
,Chilko,4,RickerTVA,alpha[32],2.2851247,0.235885899,1.833974993,2.131,2.28,2.438,2.757
,Chilko,4,RickerTVA,alpha[33],2.3003587,0.240965103,1.843,2.141,2.294,2.455,2.777
,Chilko,4,RickerTVA,alpha[34],2.315987,0.246304079,1.845,2.152,2.312,2.476,2.822024996
,Chilko,4,RickerTVA,alpha[35],2.32562217,0.252318246,1.848974993,2.158,2.317,2.492,2.834
,Chilko,4,RickerTVA,alpha[36],2.3857468,0.263876905,1.895974994,2.204,2.373,2.556,2.921
,Chilko,4,RickerTVA,alpha[37],2.4588546,0.289995694,1.94,2.256,2.44,2.645,3.071
,Chilko,4,RickerTVA,alpha[38],2.4962927,0.309700848,1.94,2.275,2.479,2.697249965,3.156024996
,Chilko,4,RickerTVA,alpha[39],2.5089786,0.323091011,1.94,2.279,2.49,2.715249965,3.191
,Chilko,4,RickerTVA,alpha[40],2.5120138,0.337187984,1.926,2.272,2.484,2.728,3.225
,Chilko,4,RickerTVA,alpha[41],2.4549112,0.318318716,1.892,2.233,2.433,2.655,3.134
,Chilko,4,RickerTVA,alpha[42],2.3924292,0.305231499,1.845974993,2.182749957,2.372,2.586,3.051024996
,Chilko,4,RickerTVA,alpha[43],2.3390801,0.295223018,1.792,2.139,2.321,2.523,2.957
,Chilko,4,RickerTVA,alpha[44],2.29190236,0.291586484,1.746,2.098749955,2.277,2.474249962,2.902049983
,Chilko,4,RickerTVA,alpha[45],2.21384303,0.288259343,1.656,2.03,2.208,2.394,2.811
,Chilko,4,RickerTVA,alpha[46],2.14603709,0.293701495,1.555,1.958,2.149,2.332,2.719
,Chilko,4,RickerTVA,alpha[47],2.09183175,0.303185317,1.457,1.905,2.101,2.288,2.672024995
,Chilko,4,RickerTVA,alpha[48],2.02813729,0.313715524,1.357,1.836,2.044,2.236,2.619
,Chilko,4,RickerTVA,alpha[49],1.96868951,0.321009646,1.276,1.772749947,1.989,2.184,2.562024995
,Chilko,4,RickerTVA,alpha[50],1.94054119,0.318997956,1.25497499,1.742749946,1.963,2.155,2.522
,Chilko,4,RickerTVA,alpha[51],1.89254917,0.324782857,1.195,1.686,1.916,2.117,2.476024995
,Chilko,4,RickerTVA,alpha[52],1.87410536,0.31826502,1.206,1.67,1.89,2.095,2.450024995
,Chilko,4,RickerTVA,alpha[53],1.85419586,0.315544451,1.19597499,1.653,1.87,2.073,2.425
,Chilko,4,RickerTVA,alpha[54],1.82287043,0.322568366,1.146974989,1.615,1.84,2.047,2.409
,Chilko,4,RickerTVA,alpha[55],1.83576661,0.310424654,1.19597499,1.634,1.852,2.054,2.406024995
,Chilko,4,RickerTVA,alpha[56],1.84884939,0.304155648,1.228,1.65,1.857,2.062,2.415
,Chilko,4,RickerTVA,alpha[57],1.91317017,0.288287455,1.333,1.721,1.917,2.108,2.473024995
,Chilko,4,RickerTVA,alpha[58],1.90845726,0.289746286,1.325974991,1.718,1.914,2.11,2.459024995
,Chilko,4,RickerTVA,alpha[59],1.90349882,0.298638623,1.293974991,1.708,1.912,2.108,2.468
,Chilko,4,RickerTVA,alpha[60],1.92662844,0.30606519,1.302,1.729,1.934,2.135,2.502024995
,Chilko,4,RickerTVA,alpha[61],1.92075178,0.32910794,1.24597499,1.709749945,1.933,2.137,2.547024995
,Chilko,4,RickerTVA,beta,1.97086741,0.354551141,1.269,1.729749946,1.978,2.205,2.667
,Chilko,4,RickerTVA,Smax,0.52598316,0.108614936,0.3749,0.4535,0.5056,0.578224998,0.7879025
,Chilko,4,RickerTVA,var,0.227392819,0.197883786,0.00117295,0.02385749,0.2076,0.3968,0.6087025
,Chilko,4,RickerTVAFB,alpha[1],2.195709,0.284481195,1.648974993,2.011749953,2.188,2.369,2.788024996
,Chilko,4,RickerTVAFB,alpha[2],2.18246331,0.266039434,1.666974993,2.012,2.176,2.346,2.735024996
,Chilko,4,RickerTVAFB,alpha[3],2.1694709,0.251436116,1.674974993,2.008,2.162,2.323,2.690024995
,Chilko,4,RickerTVAFB,alpha[4],2.1501188,0.240379886,1.680974993,1.996,2.146,2.3,2.645024995
,Chilko,4,RickerTVAFB,alpha[5],2.165667,0.238601923,1.703,2.011,2.158,2.312,2.661
,Chilko,4,RickerTVAFB,alpha[6],2.1363286,0.230233894,1.679,1.99,2.134499941,2.282,2.597024995
,Chilko,4,RickerTVAFB,alpha[7],2.08203155,0.229297565,1.60994997,1.937,2.089,2.229,2.529
,Chilko,4,RickerTVAFB,alpha[8],1.99742522,0.247081228,1.449974992,1.854,2.018,2.163,2.433
,Chilko,4,RickerTVAFB,alpha[9],1.9925692,0.243492237,1.453,1.845,2.01,2.156249957,2.424024995
,Chilko,4,RickerTVAFB,alpha[10],2.0051256,0.233842112,1.505,1.86,2.02,2.163,2.425
,Chilko,4,RickerTVAFB,alpha[11],1.99437032,0.23547849,1.478974992,1.851,2.011,2.152,2.412024995
,Chilko,4,RickerTVAFB,alpha[12],1.99092357,0.23705036,1.474,1.844,2.011,2.151,2.412
,Chilko,4,RickerTVAFB,alpha[13],2.04927884,0.225977892,1.584,1.906,2.059,2.198,2.48
,Chilko,4,RickerTVAFB,alpha[14],2.0741678,0.222613158,1.61294997,1.934,2.079,2.218,2.512
,Chilko,4,RickerTVAFB,alpha[15],2.0949316,0.219249449,1.649,1.957,2.09749994,2.233,2.529
,Chilko,4,RickerTVAFB,alpha[16],2.09004299,0.218718203,1.641,1.953,2.097,2.231,2.512024995
,Chilko,4,RickerTVAFB,alpha[17],2.1081829,0.220588319,1.659974993,1.971,2.112,2.249,2.546
,Chilko,4,RickerTVAFB,alpha[18],2.1401629,0.218213922,1.705,2.008,2.137,2.275249959,2.585
,Chilko,4,RickerTVAFB,alpha[19],2.1402045,0.218817831,1.705,2.004,2.14,2.274,2.584
,Chilko,4,RickerTVAFB,alpha[20],2.12143519,0.21846166,1.674,1.989,2.124,2.257,2.556
,Chilko,4,RickerTVAFB,alpha[21],2.1162853,0.2187646,1.669974993,1.986,2.121,2.252,2.549024995
,Chilko,4,RickerTVAFB,alpha[22],2.117848,0.219254498,1.661974993,1.983,2.125,2.259249959,2.542
,Chilko,4,RickerTVAFB,alpha[23],2.1298636,0.220264926,1.681,1.994749953,2.134,2.267,2.56
,Chilko,4,RickerTVAFB,alpha[24],2.12363688,0.226164881,1.645974993,1.99,2.133,2.268249959,2.549
,Chilko,4,RickerTVAFB,alpha[25],2.1447447,0.221300736,1.675,2.011,2.152,2.286,2.577
